VER.,EQUIPMENT,ID_CLIENTE,ID_CAP,MAT.,CAPS/min,PESO (g),PORTATA (kg/h),ø ESTR.,mouldNo
CCM48SA,10079568,d4d6806084,06e3f80988,PE,1050.0,1.9,119.7,60,48
CCM48SA,10079569,f1df2a6790,c4080e5ef4,PP,900.0,2.55,137.7,75,48
CCM48SA,10091245,1b53436c3c,ec81d1329c,PE,900.0,2.3,124.2,75,48
CCM48SA,10091246,1b53436c3c,ec81d1329c,PE,900.0,2.3,124.2,75,48
CCM48SA,10091247,1b53436c3c,ec81d1329c,PE,900.0,2.3,124.2,75,48
CCM48SA,10091248,1b53436c3c,ec81d1329c,PE,900.0,2.3,124.2,75,48
CCM48SA,10091249,1b53436c3c,ec81d1329c,PE,900.0,2.3,124.2,75,48
CCM48SA,10091250,2b08bc262a,0f25e3c084,PE,1050.0,1.92,120.96,60,48
CCM48SA,10091251,f5eb7ddc6c,96ce1d5099,PE,900.0,2.0,108.0,60,48
CCM48SA,10091252,ae20678d76,a83ca76dfe,PE,1150.0,1.25,86.25,75,48
CCM48SA,10091253,c410c6dfc9,06e3f80988,PE,1100.0,1.9,125.4,60,48
CCM48SA,10091254,c410c6dfc9,06e3f80988,PE,1100.0,1.9,125.4,60,48
CCM48SA,10091255,c410c6dfc9,06e3f80988,PE,1100.0,1.9,125.4,60,48
CCM48SA,10116090,373b9c40e2,bd700bc080,PE,1150.0,1.24,85.56,60,48
CCM48SA,10091257,6d04a80b1b,ee21d6089c,PE,825.0,2.45,121.27500000000002,75,48
CCM48SA,10091258,fd5be9f3d8,2dbac6f321,PE,750.0,2.5,112.5,75,48
CCM48SA,10091259,8059ed0f4b,5bdaadd7fc,PE,800.0,2.2,105.6,75,48
CCM48SA,10091260,8059ed0f4b,5bdaadd7fc,PE,800.0,2.2,105.6,75,48
CCM48SA,10091261,373b9c40e2,444dca6090,PE,1050.0,1.8,113.4,60,48
CCM48SA,10091262,373b9c40e2,0111d7fd59,PE,750.0,2.65,119.25,60,48
CCM48SA,10091263,1b53436c3c,ec81d1329c,PE,900.0,2.3,124.2,75,48
CCM48SA,10091264,1b53436c3c,ec81d1329c,PE,900.0,2.3,124.2,75,48
CCM48SA,10101628,1b53436c3c,ec81d1329c,PE,900.0,2.3,124.2,75,48
CCM48SA,10101629,1b53436c3c,ec81d1329c,PE,900.0,2.3,124.2,75,48
CCM48SA,10101630,1b53436c3c,ec81d1329c,PE,900.0,2.3,124.2,75,48
CCM48SA,10101631,1b53436c3c,ec81d1329c,PE,900.0,2.3,124.2,75,48
CCM48SA,10101632,1b53436c3c,ec81d1329c,PE,900.0,2.3,124.2,75,48
CCM48SA,10101633,35953cdc95,bc085e9a5e,PE,900.0,2.3,124.2,75,48
CCM48SA,10101634,230093f0ed,ec81d1329c,PE,900.0,2.3,124.2,75,48
CCM48SA,10101635,230093f0ed,ec81d1329c,PE,900.0,2.3,124.2,75,48
CCM48SA,10101636,230093f0ed,ec81d1329c,PE,900.0,2.3,124.2,75,48
CCM48SA,10101637,230093f0ed,ec81d1329c,PE,900.0,2.3,124.2,75,48
CCM48SA,10101638,230093f0ed,ec81d1329c,PE,900.0,2.3,124.2,75,48
CCM48SA,10101639,230093f0ed,ec81d1329c,PE,900.0,2.3,124.2,75,48
CCM48SA,10101640,230093f0ed,ec81d1329c,PE,900.0,2.3,124.2,75,48
CCM48SA,10101641,fd5be9f3d8,2dbac6f321,PE,750.0,2.5,112.5,75,48
CCM48SA,10101642,c1551f750b,06e3f80988,PE,1100.0,1.9,125.4,75,48
CCM48SA,10101643,c1551f750b,06e3f80988,PE,1100.0,1.9,125.4,75,48
CCM48SA,10101644,c1551f750b,5bdaadd7fc,PE,800.0,2.2,105.6,75,48
CCM48SA,10101645,47cc03a538,d84e4531a8,PE,900.0,2.2,118.8,75,48
CCM48SA,10101646,d4d6806084,c11524facf,PE,1050.0,1.95,122.85,75,48
CCM48SA,10101647,d4d6806084,c11524facf,PE,1050.0,1.95,122.85,75,48
CCM48SA,10116073,74636c85a1,46b551b3e8,PE,825.0,2.55,126.225,75,48
CCM48SA,10116074,99cdb9588b,ec81d1329c,PE,900.0,2.3,124.2,75,48
CCM48SA,10116075,ae20678d76,71b3f6bc60,PE,1200.0,1.2,86.4,75,48
CCM48SA,10116076,76d71a9d54,d5300f4c05,PE,1200.0,1.25,90.0,75,48
CCM48SA,10116077,2596c63f33,b244489f52,PE,1050.0,1.75,110.25,75,48
CCM48SA,10116078,be17f57832,06e3f80988,PE,1050.0,1.9,119.7,75,48
CCM48SA,10116079,a794056208,b887044fd7,PE,825.0,2.5,123.75,75,48
CCM48SA,10116080,6d04a80b1b,ee21d6089c,PE,825.0,2.45,121.27500000000002,75,48
CCM48SA,10116081,a957e34f1e,7647a7232f,PE,1100.0,1.8,118.8,60,48
CCM48SA,10116082,211c6754e5,58a49587cc,PE,1050.0,1.95,122.85,60,48
CCM48SA,10116083,4e52ba553d,5b82f99b3d,PP,900.0,2.5,135.0,75,48
CCM48SA,10116084,4e52ba553d,8d4669a8f5,PP,750.0,2.9,130.5,75,48
CCM48SA,10116085,c410c6dfc9,06e3f80988,PE,1100.0,1.9,125.4,60,48
CCM48SA,10116086,c410c6dfc9,9335c785bc,PE,1100.0,1.25,82.5,60,48
CCM48SA,10116087,c410c6dfc9,0e78077d9f,PE,900.0,2.15,116.1,60,48
CCM48SA,10116088,99cdb9588b,1d4e402ca7,PE,825.0,2.5,123.75,60,48
CCM48SA,10116089,f1df2a6790,46b551b3e8,PE,825.0,2.55,126.225,75,48
CCM48SA,10116090,f16c22334f,5f7916a01a,PE,1200.0,1.25,90.0,60,48
CCM48SA,10116091,373b9c40e2,46b551b3e8,PE,900.0,2.55,137.7,60,48
CCM48SA,10116092,96be2e2445,996e31070f,PP,900.0,2.55,137.7,75,48
CCM48SA,10123442,da4daf8624,06e3f80988,PE,1100.0,1.9,125.4,75,48
CCM48SA,10123443,3611b0f27f,bd700bc080,PE,1200.0,1.24,89.28,60,48
CCM48SA,10123444,cebe21154e,d5300f4c05,PE,1200.0,1.25,90.0,60,48
CCM48SA,10123445,be17f57832,06e3f80988,PE,1050.0,1.9,119.7,75,48
CCM48SA,10123446,acb4746911,a199e0f81c,PE,750.0,3.1,139.5,60,48
CCM48SA,10123447,e0572735bb,06e3f80988,PE,1050.0,1.9,119.7,75,48
CCM48SA,10123448,96be2e2445,b887044fd7,PE,825.0,2.5,123.75,75,48
CCM48SA,10123449,96be2e2445,d6a3bb2ad4,PE,1050.0,1.7,107.1,75,48
CCM48SA,10123450,f5eb7ddc6c,bd700bc080,PE,1200.0,1.24,89.28,60,48
CCM48SA,10123451,c7be999ed3,5bdaadd7fc,PE,800.0,2.2,105.6,60,48
CCM48SB,10089158,1583b192c4,abec332e43,PE,1100.0,1.3,85.8,60,48
CCM48SB,10116093,3827144a50,bd51457e55,PE,825.0,2.0,99.0,75,48
CCM48SB,10116094,c1551f750b,9335c785bc,PE,1600.0,1.63,156.48,75,48
CCM48SB,10116095,84d7bc1cdc,c2835d6de1,PE,1330.0,2.15,171.57,75,48
CCM48SB,10116096,1fc4122714,8d2ad241ea,PE,1170.0,1.02,71.604,60,48
CCM48SB,10116097,d9e57446b2,924ccd5718,PE,1450.0,1.3,113.1,60,48
CCM48SB,10116098,1fc4122714,f223cb307e,PE,900.0,2.1,113.4,60,48
CCM48SB,10116099,d9e57446b2,924ccd5718,PE,1600.0,1.3,124.8,60,48
CCM48SB,10116100,c1551f750b,9335c785bc,PE,1600.0,1.63,156.48,75,48
CCM48SB,10116101,c1551f750b,9335c785bc,PE,1600.0,1.63,156.48,60,48
CCM48SB,10116102,138cb81214,bcc0171c2e,PE,550.0,1.8,59.4,60,48
CCM48SB,10116103,b0ef1b2d5c,3a05d429a3,PP,900.0,2.55,137.7,75,48
CCM48SB,10116104,138cb81214,bcc0171c2e,PE,1100.0,1.8,118.8,75,48
CCM48SB,10123452,ea3e7ea122,fb2b44b343,PE,1050.0,1.47,92.61,60,48
CCM48SB,10123453,ae20678d76,8f11d82f99,PE,1200.0,1.16,83.52,75,48
CCM48SB,10123454,1fc4122714,a6209765a1,PE,1300.0,2.15,167.7,75,48
CCM48SB,10123455,9ec045a5ed,00ef3f7bcb,PE,1050.0,1.75,110.25,60,48
CCM48SB,10123456,8c5f949e98,17ef4a9501,PE,900.0,2.35,126.9,60,48
CCM48SB,10123457,8c5f949e98,17ef4a9501,PE,900.0,2.35,126.9,60,48
CCM48SB,10123458,8c5f949e98,17ef4a9501,PE,900.0,2.35,126.9,60,48
CCM48SB,10123459,8c5f949e98,17ef4a9501,PE,900.0,2.35,126.9,60,48
CCM48SB,10123460,639c897252,46b551b3e8,PE,900.0,2.55,137.7,75,48
CCM48SB,10123461,639c897252,46b551b3e8,PE,900.0,2.55,137.7,75,48
CCM48SB,10181777,8c5f949e98,17ef4a9501,PE,900.0,2.35,126.9,60,48
CCM48SB,10181778,8c5f949e98,17ef4a9501,PE,900.0,2.35,126.9,60,48
CCM48SB,10181779,8c5f949e98,17ef4a9501,PE,900.0,2.35,126.9,60,48
CCM48SB,10181780,6317296021,d6a3bb2ad4,PE,1050.0,1.65,103.95,60,48
CCM48SB,10181781,ae20678d76,71b3f6bc60,PE,1200.0,1.16,83.52,60,48
CCM48SB,10181782,639c897252,46b551b3e8,PE,900.0,2.55,137.7,75,48
CCM48SB,10181783,639c897252,46b551b3e8,PE,900.0,2.55,137.7,75,48
CCM48SB,10181784,639c897252,46b551b3e8,PE,900.0,2.55,137.7,75,48
CCM48SB,10181785,639c897252,46b551b3e8,PE,900.0,2.55,137.7,75,48
CCM48SB,10181786,639c897252,46b551b3e8,PE,900.0,2.55,137.7,75,48
CCM48SB,10181787,639c897252,46b551b3e8,PE,900.0,2.55,137.7,75,48
CCM48SB,10181788,639c897252,46b551b3e8,PE,900.0,2.55,137.7,75,48
CCM48SB,10191801,639c897252,46b551b3e8,PE,900.0,2.55,137.7,75,48
CCM48SB,10191802,639c897252,46b551b3e8,PE,900.0,2.55,137.7,75,48
CCM48SB,10191803,639c897252,46b551b3e8,PE,900.0,2.55,137.7,75,48
CCM48SB,10191804,639c897252,46b551b3e8,PE,900.0,2.55,137.7,75,48
CCM48SB,10191805,639c897252,46b551b3e8,PE,900.0,2.55,137.7,75,48
CCM48SB,10191806,1fc4122714,776ae18263,PE,900.0,2.05,110.7,60,48
CCM48SB,10191807,1fc4122714,0de34f9acc,PE,900.0,2.0,108.0,60,48
CCM48SB,10191808,571ed05829,d5300f4c05,PE,1200.0,1.25,90.0,60,48
CCM48SB,10191809,ea7f1ca85d,46b551b3e8,PE,825.0,2.55,126.225,75,48
CCM48SB,10191810,a3781e5b4b,ce8efed725,PE,1050.0,1.54,97.02,60,48
CCM48SB,10191811,11ff570351,bd700bc080,PE,1200.0,1.24,89.28,60,48
CCM48SB,10191812,f1803aedf4,b28ac38376,PE,900.0,2.0,108.0,60,48
CCM48SB,10197899,07d318ad73,7b5bde7ab8,PE,1050.0,1.75,110.25,75,48
CCM48SB,10220287,2d8a8eab75,bcc0171c2e,PE,1100.0,1.8,118.8,60,48
CCM48SB,10197901,268159908f,c2835d6de1,PE,1300.0,2.15,167.7,75,48
CCM48SB,10197902,c7be999ed3,0cc3ea4265,PE,1600.0,1.85,177.6,75,48
CCM48SB,10220288,4449f188a7,c2835d6de1,PE,1400.0,2.15,180.6,75,48
CCM48SB,10220289,ff82d24579,ee76ae112f,PP,750.0,2.9,130.5,75,48
CCM48SB,10220290,52ea6bda9e,c8e28fc781,PE,750.0,3.3,148.5,75,48
CCM48SB,10220291,ae20678d76,c5b5346458,PE,900.0,2.0,108.0,75,48
CCM48SB,10220292,79e49476e4,b887044fd7,PE,1200.0,2.5,180.0,75,48
CCM48SB,10220295,79e49476e4,b887044fd7,PE,1200.0,2.5,180.0,75,48
CCM48SB,10220293,8c5f949e98,54fbf301a4,PE,900.0,2.35,126.9,60,48
CCM48SB,10220294,268159908f,b887044fd7,PE,1200.0,2.5,180.0,75,48
CCM48SB,10213720,b9339bcc8a,46b551b3e8,PE,1200.0,2.55,183.6,75,48
CCM48SB,10213721,b9339bcc8a,ee376fd49f,PE,1400.0,1.9,159.6,75,48
CCM48SB,10213722,bd0effc22e,f9b9303f1a,PE,1200.0,2.5,180.0,75,48
CCM48SB,10213723,3376f6d730,0cc3ea4265,PE,1600.0,1.85,177.6,75,48
CCM48SB,10213724,db4e68e574,9742a7f282,PE,800.0,2.45,117.6,60,48
CCM48SB,10213725,f16c22334f,12f567f451,PE,650.0,2.6,101.4,60,48
CCM48SB,10213726,ea7f1ca85d,1d47f45be2,PP,900.0,2.55,137.7,75,48
CCM48SB,10213727,3e2ef7cd16,baa8096012,PE,900.0,2.1,113.4,75,48
CCM48SB,10213728,3e2ef7cd16,baa8096012,PE,900.0,2.1,113.4,75,48
CCM48SB,10213729,3e2ef7cd16,baa8096012,PE,900.0,2.1,113.4,75,48
CCM48SB,10213730,3e2ef7cd16,baa8096012,PE,900.0,2.1,113.4,75,48
CCM48SB,10213731,b7d9287172,0cc3ea4265,PE,1600.0,1.85,177.6,75,48
CCM48SB,10214939,c7be999ed3,0cc3ea4265,PE,1600.0,1.85,177.6,75,48
CCM48SB,10214940,ae20678d76,2fc40f8608,PE,1600.0,1.85,177.6,75,48
CCM48SB,10214941,5fa1791bd3,8de67c4ac2,PE,1000.0,2.05,123.0,60,48
CCM48SB,10214942,55786398e4,46b551b3e8,PE,1200.0,2.55,183.6,75,48
CCM48SB,10214943,1fc4122714,fe77511162,PE,1050.0,1.45,91.35,60,48
CCM48SB,10214944,6b352fed15,950e14d456,PP,900.0,2.5,135.0,75,48
CCM48SB,10214945,c864566120,46b551b3e8,PE,1200.0,2.55,183.6,75,48
CCM48SB,10214946,28665a97be,c2835d6de1,PE,1300.0,2.15,167.7,75,48
CCM48SB,10214947,1fc4122714,3375ff15f3,PE,1170.0,1.0,70.2,75,48
CCM48SB,10214948,d671d20c24,0cc3ea4265,PE,1600.0,1.85,177.6,75,48
CCM48SB,10222759,fc0e7c8437,773fe9f3b6,PE,1200.0,2.55,183.6,75,48
CCM48SB,10222760,1f4aa33123,46b551b3e8,PE,1200.0,2.55,183.6,75,48
CCM48SB,10222761,1f4aa33123,46b551b3e8,PE,1200.0,2.55,183.6,75,48
CCM48SB,10222762,6317296021,b887044fd7,PE,1200.0,2.5,180.0,75,48
CCM48SB,10222763,92d108ace7,46b551b3e8,PE,1200.0,2.55,183.6,75,48
CCM48SB,10222764,92d108ace7,46b551b3e8,PE,1200.0,2.55,183.6,75,48
CCM48SB,10222765,2596c63f33,b244489f52,PE,1050.0,1.75,110.25,75,48
CCM48SB,10222766,abb795bd72,ce8efed725,PE,1600.0,1.54,147.84,75,48
CCM48SB,10222767,3eaf7bdd84,0cc3ea4265,PE,1600.0,1.85,177.6,75,48
CCM48SB,10222768,0fbb7e6bd2,254099b01e,PE,1600.0,2.0,192.0,75,48
CCM48SB,10226062,268159908f,c2835d6de1,PE,1350.0,2.15,174.15,75,48
CCM48SB,10226063,7a2bda2596,387eacff8f,PE,1600.0,1.87,179.52,75,48
CCM48SB,10226064,e026f7ae18,d84e4531a8,PE,1200.0,2.2,158.4,75,48
CCM48SB,10226065,a1741ac9a2,ce8efed725,PE,1500.0,1.54,138.6,75,48
CCM48SB,10226066,7a2bda2596,387eacff8f,PE,1600.0,1.87,179.52,75,48
CCM48SB,10226067,7a2bda2596,387eacff8f,PE,1600.0,1.87,179.52,75,48
CCM48SB,10226068,8508391dd0,46b551b3e8,PE,1200.0,2.55,183.6,75,48
CCM48SB,10226069,c14de55d10,bd700bc080,PE,1200.0,1.24,89.28,60,48
CCM48SB,10226070,da4daf8624,387eacff8f,PE,1600.0,1.87,179.52,75,48
CCM48SB,10226071,0dfab05a1b,bd700bc080,PE,1200.0,1.24,89.28,75,48
CCM48SB,10227900,3376f6d730,387eacff8f,PE,1600.0,1.87,179.52,75,48
CCM48SB,10227901,f49c6be24d,c2835d6de1,PE,1300.0,2.15,167.7,75,48
CCM48SB,10227903,f16c22334f,b28ac38376,PE,900.0,2.0,108.0,60,48
CCM48SB,10227904,720fa6f3d3,ce8efed725,PE,1500.0,1.54,138.6,75,48
CCM48SB,10227905,d70efb324d,c2835d6de1,PE,1350.0,2.15,174.15,75,48
CCM48SB,10227906,e026f7ae18,d2c9d86454,PE,1600.0,1.87,179.52,75,48
CCM48SB,10227907,3429439b91,ce8efed725,PE,1500.0,1.54,138.6,75,48
CCM48SB,10227908,7a2bda2596,387eacff8f,PE,1600.0,1.87,179.52,75,48
CCM48SB,10227909,a5a8a5e82a,c2835d6de1,PE,1300.0,2.15,167.7,75,48
CCM48SB,10244005,96be2e2445,c2835d6de1,PE,1300.0,2.15,167.7,75,48
CCM48SB,10244007,ae20678d76,2fc40f8608,PE,1600.0,1.85,177.6,75,48
CCM48SB,10244008,84d7bc1cdc,c2835d6de1,PE,1350.0,2.15,174.15,75,48
CCM48SB,10244009,f5afc2b8ae,46b551b3e8,PE,1200.0,2.55,183.6,75,48
CCM48SB,10244010,f1803aedf4,b28ac38376,PE,900.0,2.0,108.0,60,48
CCM48SB,10244011,1fc4122714,c2835d6de1,PE,1300.0,2.15,167.7,75,48
CCM48SB,10244012,fd5be9f3d8,5d4940662c,PE,1100.0,2.0,132.0,60,48
CCM48SB,10244013,2596c63f33,d2c9d86454,PE,1600.0,1.95,187.2,75,48
CCM48SB,10244014,a2f5d0fc51,c2835d6de1,PE,1350.0,2.15,174.15,75,48
CCM48SB,10244015,5a7dbffd1b,387eacff8f,PE,1600.0,1.87,179.52,75,48
CCM48SB,10244016,5a7dbffd1b,387eacff8f,PE,1600.0,1.87,179.52,75,48
CCM48SB,10254523,abb795bd72,1198aea4ac,PE,1600.0,1.54,147.84,75,48
CCM48SB,10254524,b21ebf76e9,8b29f0cee1,PE,900.0,2.11,113.94,75,48
CCM48SB,10254525,7ecd405cd9,387eacff8f,PE,1600.0,1.87,179.52,75,48
CCM48SB,10254526,c5b9278cdd,0805eda241,PE,1200.0,1.5,108.0,60,48
CCM48SB,10254527,1fc4122714,3375ff15f3,PE,1170.0,1.0,70.2,60,48
CCM48SB,10254528,2b167ae2a9,ff2c46b37d,PE,1050.0,1.8,113.4,60,48
CCM48SB,10254529,2b167ae2a9,ff2c46b37d,PE,1050.0,1.8,113.4,60,48
CCM48SB,10254530,2b167ae2a9,ff2c46b37d,PE,1050.0,1.8,113.4,60,48
CCM48SB,10254531,d637902381,b887044fd7,PE,1200.0,2.5,180.0,75,48
CCM48SB,10254532,a8afb8b4b3,9335c785bc,PE,1200.0,1.35,97.2,60,48
CCM48SB,10254533,f49c6be24d,4a9c596179,PE,1300.0,2.11,164.58,75,48
CCM48SB,10254534,99cdb9588b,ec81d1329c,PE,900.0,2.3,124.2,75,48
CCM48SC,10212843,a2f5d0fc51,c5b3962971,PE,1800.0,1.25,135.0,75,48
CCM48SC,10137033,78184e7c5a,c5b3962971,PE,1800.0,1.25,135.0,75,48
CCM48SC,10137034,34ae58b15f,9335c785bc,PE,2000.0,1.3,156.0,75,48
CCM48SC,10222771,6f98d4992c,833a003ce9,PE,1600.0,1.85,177.6,75,48
CCM48SC,10222772,c1551f750b,387eacff8f,PE,1200.0,1.3,93.6,75,48
CCM48SC,10231647,cebe21154e,d5300f4c05,PE,1800.0,1.25,135.0,60,48
CCM48SC,10231648,524c675e5c,9335c785bc,PE,2000.0,1.3,156.0,75,48
CCM48SC,10231649,6cd0131698,387eacff8f,PE,1600.0,1.85,177.6,75,48
CCM48SC,10231650,4e4511ff4e,d5300f4c05,PE,1900.0,1.25,142.5,75,48
CCM48SC,10231651,7ecd405cd9,387eacff8f,PE,1600.0,1.87,179.52,75,48
CCM48SC,10231652,c1551f750b,0cc3ea4265,PE,1600.0,1.85,177.6,75,48
CCM48SC,10246857,d9e57446b2,511fe7936d,PE,2000.0,1.35,162.0,75,48
CCM48SC,10246858,f67823fd8d,387eacff8f,PE,1600.0,1.87,179.52,75,48
CCM48SC,10246859,f67823fd8d,387eacff8f,PE,1600.0,1.87,179.52,75,48
CCM48SC,10246860,9b44c8c9b2,46b551b3e8,PE,1200.0,2.55,183.6,75,48
CCM48SC,10246861,d40b55d94e,c2835d6de1,PE,1300.0,2.15,167.7,75,48
CCM48SC,10246862,f67823fd8d,387eacff8f,PE,1600.0,1.87,179.52,75,48
CCM48SC,10261046,a794056208,46b551b3e8,PE,1200.0,2.55,183.6,75,48
CCM48SC,10261047,6317296021,b887044fd7,PE,1200.0,2.5,180.0,75,48
CCM48SC,10261048,84f303840b,387eacff8f,PE,1600.0,1.87,179.52,75,48
CCM48SC,10261049,a794056208,c2835d6de1,PE,1350.0,2.15,174.15,75,48
CCM48SC,10261050,99cdb9588b,c2835d6de1,PE,1350.0,2.15,174.15,75,48
CCM48SC,10261051,2922e5e02f,c2835d6de1,PE,1350.0,2.15,174.15,75,48
CCM48SC,10261052,3ead67bd06,f2b370a5c8,PE,2000.0,1.37,164.4,75,48
CCM48SC,10261053,294307cfd8,c2835d6de1,PE,1350.0,2.15,174.15,75,48
CCM48SC,10261054,82a7461b9a,ce8efed725,PE,1500.0,1.54,138.6,75,48
CCM48SC,10261055,d70efb324d,c2835d6de1,PE,1350.0,2.15,174.15,75,48
CCM48SC,10273615,a1741ac9a2,ce8efed725,PE,1500.0,1.54,138.6,75,48
CCM48SC,10273616,abb795bd72,46b551b3e8,PE,1200.0,2.55,183.6,75,48
CCM48SC,10273617,1fc4122714,3375ff15f3,PE,1200.0,1.0,72.0,75,48
CCM48SC,10273618,6b352fed15,56fc2a7415,PE,1050.0,1.7,107.1,75,48
CCM48SC,10273619,667dd14958,c5b3962971,PE,1800.0,1.25,135.0,75,48
CCM48SC,10273620,c7cf9a1f40,46b551b3e8,PE,1200.0,2.55,183.6,75,48
CCM48SC,10273621,d9e57446b2,fc0f7d4890,PE,2000.0,1.65,198.0,75,48
CCM48SC,10273622,07d318ad73,bd700bc080,PE,1200.0,1.24,89.28,60,48
CCM48SC,10273623,5d9b9e0f95,b887044fd7,PE,1200.0,2.5,180.0,75,48
CCM48SC,10273624,41dd9583e6,46b551b3e8,PE,1200.0,2.55,183.6,75,48
CCM48SC,10278385,310ab3e8c9,c5b3962971,PE,1800.0,1.25,135.0,75,48
CCM48SC,10278386,ae54592328,3375ff15f3,PE,2000.0,0.95,114.0,75,48
CCM48SC,10278387,7f23592b38,c2835d6de1,PE,1350.0,2.15,174.15,75,48
CCM48SC,10278388,7f23592b38,c2835d6de1,PE,1350.0,2.15,174.15,75,48
CCM48SC,10278389,6d04a80b1b,932518549a,PE,1200.0,2.3,165.6,75,48
CCM48SC,10278390,6d04a80b1b,932518549a,PE,1200.0,2.3,165.6,75,48
CCM48SC,10278391,89f0aca96c,46b551b3e8,PE,1200.0,2.55,183.6,75,48
CCM48SC,10278392,294307cfd8,c2835d6de1,PE,1350.0,2.15,174.15,75,48
CCM48SC,10278393,e026f7ae18,d2c9d86454,PE,1600.0,1.95,187.2,75,48
CCM48SC,10278394,e026f7ae18,d2c9d86454,PE,1600.0,1.95,187.2,75,48
CCM48SC,10278395,9dc09720cc,c2835d6de1,PE,1350.0,2.15,174.15,75,48
CCM48SC,10278396,9dc09720cc,c2835d6de1,PE,1350.0,2.15,174.15,75,48
CCM48SC,10297191,db4e68e574,c2835d6de1,PE,1350.0,2.15,174.15,75,48
CCM48SC,10297192,4fe738c820,23e1bcfc48,PE,2000.0,1.25,150.0,75,48
CCM48SC,10297193,279611cf0e,d84e4531a8,PE,1200.0,2.2,158.4,75,48
CCM48SC,10297194,e913a4ea17,daab3f30a1,PE,1250.0,2.2,165.0,75,48
CCM48SC,10297195,41dd9583e6,a83ca76dfe,PE,2000.0,1.35,162.0,75,48
CCM48SC,10297196,8ff6269f83,48b7c22096,PE,1050.0,1.7,107.1,75,48
CCM48SC,10297197,8ff6269f83,6fa0075b0d,PE,2000.0,1.7,204.0,75,48
CCM48SC,10297198,7971aa26fe,d98670bcf6,PE,1200.0,2.5,180.0,75,48
CCM48SC,10297199,7971aa26fe,d98670bcf6,PE,1200.0,2.5,180.0,75,48
CCM48SC,10297200,18bb614762,ee1e6f8308,PE,1600.0,1.85,177.6,75,48
CCM48SC,10297201,7c86cc7083,46b551b3e8,PE,1200.0,2.55,183.6,75,48
CCM48SC,10297202,53b99d1a19,b887044fd7,PE,1200.0,2.5,180.0,75,48
CCM48SC,10300334,99cdb9588b,c5b3962971,PE,1800.0,1.25,135.0,75,48
CCM48SC,10300335,524c675e5c,60c3dc961a,PE,1200.0,2.55,183.6,75,48
CCM48SC,10300336,944436d95a,a6209765a1,PE,1350.0,2.15,174.15,75,48
CCM48SC,10300337,b7d9287172,7e9d5ba6af,PE,1600.0,1.65,158.4,75,48
CCM48SC,10300338,b7d9287172,7e9d5ba6af,PE,1600.0,1.65,158.4,75,48
CCM48SC,10300339,b7d9287172,7e9d5ba6af,PE,1600.0,1.65,158.4,75,48
CCM48SC,10300340,b7d9287172,7e9d5ba6af,PE,1600.0,1.65,158.4,75,48
CCM48SC,10300341,b7d9287172,7e9d5ba6af,PE,1600.0,1.65,158.4,75,48
CCM48SC,10300342,d42dbf393e,a6209765a1,PE,1350.0,2.15,174.15,75,48
CCM48SC,10300343,b7d9287172,a97700dddb,PE,1350.0,2.0,162.0,75,48
CCM48SC,10300344,b7d9287172,a97700dddb,PE,1350.0,2.0,162.0,75,48
CCM48SC,10300345,b7d9287172,a97700dddb,PE,1350.0,2.0,162.0,75,48
CCM48SC,10309107,3e2ef7cd16,baa8096012,PE,900.0,2.1,113.4,75,48
CCM48SC,10309108,3e2ef7cd16,baa8096012,PE,900.0,2.1,113.4,75,48
CCM48SC,10309109,b7d9287172,7e9d5ba6af,PE,1600.0,1.65,158.4,75,48
CCM48SC,10309110,b7d9287172,a97700dddb,PE,1350.0,2.0,162.0,75,48
CCM48SC,10309111,b7d9287172,7e9d5ba6af,PE,1600.0,1.65,158.4,75,48
CCM48SC,10309112,ea7f1ca85d,46b551b3e8,PE,1280.0,2.35,180.48,75,48
CCM48SC,10309113,6b352fed15,b887044fd7,PE,1200.0,2.5,180.0,75,48
CCM48SC,10309114,b7d9287172,a97700dddb,PE,1350.0,2.0,162.0,75,48
CCM48SC,10309115,b7d9287172,521d973880,PE,1300.0,2.05,159.89999999999998,75,48
CCM48SC,10309116,b7d9287172,521d973880,PE,1300.0,2.05,159.89999999999998,75,48
CCM48SC,10317409,a116b68035,7ee22526c1,PE,1350.0,2.0,162.0,75,48
CCM48SC,10317410,a116b68035,7ee22526c1,PE,1350.0,2.0,162.0,75,48
CCM48SC,10317411,be17f57832,387eacff8f,PE,1600.0,1.87,179.52,75,48
CCM48SC,10317412,be17f57832,387eacff8f,PE,1600.0,1.87,179.52,75,48
CCM48SC,10317413,0fbb7e6bd2,254099b01e,PE,1600.0,2.0,192.0,75,48
CCM48SC,10317414,07d318ad73,c2835d6de1,PE,1350.0,2.15,174.15,75,48
CCM48SC,10317415,6d04a80b1b,932518549a,PE,1200.0,2.3,165.6,75,48
CCM48SC,10317416,a1741ac9a2,f2b370a5c8,PE,1950.0,1.29,150.93,75,48
CCM48SC,10317417,a1741ac9a2,c2ed2947b2,PP,1025.0,2.25,138.375,75,48
CCM48SC,10317419,1fc4122714,fe77511162,PE,1050.0,1.45,91.35,75,48
CCM48SC,10317420,1fc4122714,fe77511162,PE,1050.0,1.45,91.35,75,48
CCM48SC,10317421,3ed41ba399,a6209765a1,PE,1350.0,2.15,174.15,75,48
CCM48SC,10317422,a8afb8b4b3,daab3f30a1,PE,1250.0,2.2,165.0,75,48
CCM48SC,10317423,294307cfd8,c2835d6de1,PE,1350.0,2.15,174.15,75,48
